CustomerID,Recency,Frequency,Monetary
12491.0,0.10187667560321716,0.0031863369869997455,0.0016297155622615048
12492.0,0.16621983914209115,0.002421616110119806,0.0009259739401825689
12493.0,0.44235924932975873,0.0026765230690797863,0.001534570009015273
12494.0,0.040214477211796246,0.009686464440479225,0.004433761368171641
12497.0,0.21715817694369974,0.0016568952332398675,0.003709284724923891
12498.0,0.05361930294906166,0.0028039765485597754,0.0014273617412164435
12500.0,0.058981233243967826,0.007647208768799389,0.015182139673600787
12501.0,0.900804289544236,0.018863114963038493,0.007728845308783543
12502.0,0.2546916890080429,0.018608208004078513,0.013276551970831642
12504.0,0.045576407506702415,0.0010196278358399185,0.0017069811747064002
12506.0,0.6219839142091153,0.0028039765485597754,0.00024892731953955977
12507.0,0.35656836461126007,0.0025490695895997962,0.004643288578639993
12508.0,0.06702412868632708,0.008666836604639306,0.0014079828832221808
12509.0,0.7587131367292226,0.0007647208768799389,0.000616518916852458
12510.0,0.38069705093833783,0.004078511343359674,0.003493262206619525
12512.0,0.1742627345844504,0.004205964822839664,0.00047922523968132015
12513.0,0.3002680965147453,0.004333418302319653,0.0021717882585319524
12514.0,0.7131367292225201,0.00637267397399949,0.003618564546247252
12515.0,0.9436997319034852,0.0019118021921998472,0.0013559847320294728
12516.0,0.2064343163538874,0.0031863369869997455,0.00466916274447027
12517.0,0.07238605898123324,0.036069334692837116,0.008918878494453312
12518.0,0.0,0.015676777976038746,0.007327349632106833
12519.0,0.16890080428954424,0.002166709151159827,0.0012030238013417951
12520.0,0.20911528150134048,0.01924547540147846,0.009387896821820894
12521.0,0.38069705093833783,0.004715778740759622,0.0021267850542395672
12522.0,0.10187667560321716,0.001401988274279888,0.0006744056713030911
12523.0,0.04825737265415549,0.01338261534539893,0.006374038297405655
12524.0,0.021447721179624665,0.018225847565638543,0.015995480693286317
12526.0,0.0,0.008921743563599286,0.004685579456583274
12527.0,0.21715817694369974,0.002166709151159827,0.001231110654456868
12528.0,0.021447721179624665,0.011598266632679072,0.006886917796918632
12530.0,0.1581769436997319,0.008284476166199338,0.005919045552343311
12531.0,0.03753351206434316,0.002039255671679837,0.00043350826529706555
12532.0,0.0777479892761394,0.0019118021921998472,0.0012351077669713383
12534.0,0.3485254691689008,0.007902115727759368,0.0038737373540906716
12535.0,0.24396782841823056,0.004205964822839664,0.00254316283733176
12536.0,0.1126005361930295,0.03313790466479735,0.04496066359490949
12538.0,0.07506702412868632,0.0025490695895997962,0.0012854999354573393
12539.0,0.05630026809651474,0.034667346418557225,0.019859225266090814
12540.0,0.05093833780160858,0.06079530971195514,0.04781006949015794
12541.0,0.0777479892761394,0.00650012745347948,0.0034883015044810304
12544.0,0.09383378016085792,0.002294162630639816,0.0013167273769766389
12545.0,0.19839142091152814,0.006245220494519501,0.003556859121805116
12546.0,0.12332439678284182,0.008666836604639306,0.004131836619310756
12547.0,0.5281501340482574,0.0008921743563599287,0.000728223936230067
12548.0,0.44235924932975873,0.0005098139179199592,0.00032637137450742274
12550.0,0.20911528150134048,0.0071373948508794294,0.003429950799470682
12551.0,0.9571045576407506,0.0011470813153199083,0.0005861836879479955
12552.0,0.10187667560321716,0.002421616110119806,0.001549130918889415
12553.0,0.01876675603217158,0.024216161101198064,0.013163811984820823
12556.0,0.13136729222520108,0.015294417537598777,0.002141167521590742
12557.0,0.040214477211796246,0.004078511343359674,0.042780559914807254
12558.0,0.01876675603217158,0.0012745347947998981,0.0009500636807831713
12559.0,0.8310991957104558,0.0025490695895997962,0.001991275802298104
12560.0,0.010723860589812333,0.01325516186591894,0.007602579379531793
12561.0,0.8096514745308311,0.0019118021921998472,0.0008390367429928386
12562.0,0.01876675603217158,0.0212847310731583,0.013483081346914142
12564.0,0.6970509383378016,0.0025490695895997962,0.001617224585653785
12565.0,0.7721179624664879,0.0010196278358399185,0.0005073834698055801
12566.0,0.22788203753351208,0.002294162630639816,0.0012416030748073523
12567.0,0.058981233243967826,0.056716798368595465,0.03353837925724156
12569.0,0.002680965147453083,0.023833800662758094,0.01470701861194772
12571.0,0.10455764075067024,0.004205964822839664,0.001841027197959531
12572.0,0.021447721179624665,0.007519755289319399,0.003628343196505867
12573.0,0.6058981233243967,0.0034412439459597247,0.0005595600635212556
12574.0,0.8445040214477212,0.0012745347947998981,0.0007662321936221288
12576.0,0.09383378016085792,0.011088452714759113,0.0046826173107020145
12577.0,0.09115281501340483,0.018608208004078513,0.002334206642936904
12578.0,0.05361930294906166,0.014402243181238849,0.009959805107931496
12579.0,0.2064343163538874,0.0035686974254397147,0.0015584099300837212
12580.0,0.6595174262734584,0.0029314300280397654,0.0014701879467286256
12581.0,0.10455764075067024,0.0017843487127198574,0.0006922142350952403
12582.0,0.6380697050938338,0.0026765230690797863,0.0018115841816699057
12583.0,0.005361930294906166,0.03135355595207749,0.02597277316846862
12584.0,0.00804289544235925,0.012108080550599032,0.008331124512303202
12585.0,0.6246648793565683,0.010960999235279123,0.007267428632894372
12586.0,0.04289544235924933,0.0012745347947998981,0.000689466220241542
12587.0,0.01876675603217158,0.00038236043843996943,0.0005005312769236309
12588.0,0.10187667560321716,0.0011470813153199083,0.0007535627744914414
12589.0,0.07506702412868632,0.004333418302319653,0.0022945210258289482
12590.0,0.5630026809651475,0.008539383125159318,0.03519068564291074
12591.0,0.8471849865951743,0.0031863369869997455,0.0016027707412934232
12592.0,0.24396782841823056,0.002166709151159827,0.0015483457717883585
12593.0,0.289544235924933,0.0025490695895997962,0.001478753187831062
12594.0,0.09919571045576407,0.014912057099158807,0.011900224791183883
12596.0,0.13404825737265416,0.0033137904664797347,0.0021931299842788566
12597.0,0.04825737265415549,0.02612796329339791,0.013588291058455736
12598.0,0.02412868632707775,0.016696405811878666,0.010775537257424788
12599.0,0.07506702412868632,0.007774662248279378,0.0036717404180915446
12600.0,0.07506702412868632,0.008029569207239358,0.009262201908642638
12601.0,0.5067024128686327,0.0034412439459597247,0.002046057656849104
12602.0,0.1554959785522788,0.001401988274279888,0.0005330791931128895
12603.0,0.05630026809651474,0.0001274534794799898,0.002624711070327874
12604.0,0.20911528150134048,0.0019118021921998472,0.0008937472205346516
12607.0,0.1581769436997319,0.01274534794799898,0.005623651799823034
12609.0,0.2064343163538874,0.007519755289319399,0.0040081759508943295
12610.0,0.058981233243967826,0.01338261534539893,0.007479561104198049
12611.0,0.13672922252010725,0.008157022686719348,0.004245397440927227
12612.0,0.19571045576407506,0.002294162630639816,0.00249923028817718
12613.0,0.15013404825737264,0.01937292888095845,0.01192220891001347
12614.0,0.7426273458445041,0.002421616110119806,0.0011129460157478382
12615.0,0.002680965147453083,0.01325516186591894,0.008163531294732195
12616.0,0.2520107238605898,0.003951057863879684,0.002532277843430747
12617.0,0.07506702412868632,0.0052255926586795825,0.001255450214589625
12618.0,0.05630026809651474,0.0012745347947998981,0.0006194096857245303
12619.0,0.040214477211796246,0.011343359673719093,0.012981657857375673
12620.0,0.03753351206434316,0.011598266632679072,0.004766770804533453
12621.0,0.002680965147453083,0.05939332143767525,0.048843001878607184
12622.0,0.6193029490616622,0.0012745347947998981,0.0006293667785061127
12623.0,0.7372654155495979,0.002166709151159827,0.0010754730859246786
12624.0,0.28150134048257375,0.004715778740759622,0.002274713905779564
12625.0,0.5656836461126006,0.010833545755799133,0.009564769050586208
12626.0,0.058981233243967826,0.037343869487637016,0.02361411989988518
12627.0,0.026809651474530828,0.029186846800917668,0.0159698206584836
12628.0,0.00804289544235925,0.0050981391791995925,0.0027933749430366856
12630.0,0.02412868632707775,0.008029569207239358,0.004522197482554299
12631.0,0.15013404825737264,0.003823604384399694,0.0022724655299901746
12633.0,0.1554959785522788,0.01274534794799898,0.007709537827798468
12635.0,0.2386058981233244,0.01274534794799898,0.006015047629699787
12637.0,0.1769436997319035,0.04957940351771604,0.021477877391928336
12638.0,0.08579088471849866,0.004843232220239612,0.0023837779758172552
12639.0,0.6380697050938338,0.0026765230690797863,0.001721435019066762
12640.0,0.06166219839142091,0.00662758093295947,0.004178517183319035
12641.0,0.30563002680965146,0.0011470813153199083,0.0006500661111703341
12642.0,0.064343163538874,0.005862860056079531,0.0036027902272169313
12643.0,0.34048257372654156,0.0029314300280397654,0.0119231368111329
12644.0,0.34584450402144773,0.003823604384399694,0.0016922061338046973
12645.0,0.08847184986595175,0.009176650522559266,0.0063219687692037604
12646.0,0.010723860589812333,0.005607953097119552,0.004793751314006128
12647.0,0.05630026809651474,0.015294417537598777,0.013272804677849326
12648.0,0.4128686327077748,0.0025490695895997962,0.001121689699373242
12649.0,0.28418230563002683,0.003823604384399694,0.002211830760685843
12650.0,0.005361930294906166,0.002421616110119806,0.0011088061492149938
12651.0,0.8954423592493298,0.0010196278358399185,0.0003934657631431751
12652.0,0.8847184986595175,0.005990313535559521,0.0032698878563689007
12653.0,0.3967828418230563,0.005353046138159572,0.007873240998368785
12654.0,0.026809651474530828,0.004715778740759622,0.002134993410296069
12656.0,0.04289544235924933,0.015931684934998726,0.014444636726176414
12657.0,0.026809651474530828,0.005862860056079531,0.005850880508569755
12658.0,0.04825737265415549,0.004460871781799643,0.0024350266684134998
12659.0,0.0777479892761394,0.0005098139179199592,0.000313809020890516
12660.0,0.026809651474530828,0.0015294417537598777,0.000861342058363767
12662.0,0.0,0.029186846800917668,0.013725905932168216
12664.0,0.01876675603217158,0.004588325261279633,0.01740931649126183
12665.0,0.868632707774799,0.0002549069589599796,0.0002114543897164002
12667.0,0.15281501340482573,0.004078511343359674,0.0021997680461332447
12668.0,0.029490616621983913,0.02039255671679837,0.013573765837086187
12669.0,0.40214477211796246,0.01274534794799898,0.00977964953674358
12670.0,0.02412868632707775,0.011598266632679072,0.010679071229508598
12672.0,0.8820375335120644,0.0011470813153199083,0.0007928201295442752
12673.0,0.010723860589812333,0.0052255926586795825,0.0021654713932189053
12674.0,0.10187667560321716,0.010451185317359165,0.007019393525969649
12676.0,0.064343163538874,0.005607953097119552,0.004738148623849478
12678.0,0.10991957104557641,0.02090237063471833,0.06289995437938457
12679.0,0.1554959785522788,0.005990313535559521,0.00395881874904154
12680.0,0.0,0.00650012745347948,0.003065856675607945
12681.0,0.03753351206434316,0.08118786642875352,0.04919228527306363
12682.0,0.00804289544235925,0.06678562324751466,0.04384143640235319
12683.0,0.00804289544235925,0.0437165434616365,0.030238227548977384
12684.0,0.01876675603217158,0.01325516186591894,0.00813655078525952
12685.0,0.07238605898123324,0.01988274279887841,0.010204521183929022
12686.0,0.9946380697050938,0.0007647208768799389,0.0003047441407237707
12688.0,0.30294906166219837,0.021667091511598267,0.017380515868054888
12689.0,0.06702412868632708,0.009049197043079276,0.004439150332365259
12690.0,0.5495978552278821,0.0019118021921998472,0.0013749353279686135
12691.0,0.07238605898123324,0.003951057863879684,0.003683232116570647
12693.0,0.3378016085790885,0.004843232220239612,0.0030412316074384404
12694.0,0.18498659517426275,0.004588325261279633,0.003090338989759076
12695.0,0.016085790884718495,0.0033137904664797347,0.0020640446631642207
12697.0,0.07506702412868632,0.0050981391791995925,0.003404112322144999
12700.0,0.01876675603217158,0.03403007902115728,0.01761670239145457
12701.0,0.21179624664879357,0.00662758093295947,0.0028335245107043564
12702.0,0.05093833780160858,0.001401988274279888,0.0007681950613747704
12703.0,0.18766756032171583,0.0025490695895997962,0.0009985643585257178
12704.0,0.016085790884718495,0.011088452714759113,0.008340724720038849
12705.0,0.03753351206434316,0.04244200866683661,0.024498516732216338
12707.0,0.7801608579088471,0.004078511343359674,0.0021401325549575308
12708.0,0.0777479892761394,0.01988274279887841,0.009668586910448654
12709.0,0.03753351206434316,0.02638287025235789,0.03473480068523356
12710.0,0.257372654155496,0.009686464440479225,0.004087297365578087
12712.0,0.07506702412868632,0.016823859291358656,0.015675747380633282
12713.0,0.0,0.004715778740759622,0.003014964868057635
12714.0,0.021447721179624665,0.03288299770583737,0.016791833984785346
12715.0,0.28150134048257375,0.0025490695895997962,0.0012494902343225128
12716.0,0.00804289544235925,0.008666836604639306,0.0037463650811965224
12717.0,0.40214477211796246,0.006882487891919449,0.0036660302573565872
12718.0,0.18766756032171583,0.002294162630639816,0.0008368954327172295
12719.0,0.010723860589812333,0.004843232220239612,0.0022883469145342757
12720.0,0.005361930294906166,0.044991078256436404,0.020620746577106604
12721.0,0.08310991957104558,0.02039255671679837,0.009465947581366846
12722.0,0.225201072386059,0.00662758093295947,0.0035470090945373136
12723.0,0.00804289544235925,0.008666836604639306,0.0025742832133372794
12724.0,0.010723860589812333,0.00662758093295947,0.0036675648630541072
12725.0,0.9919571045576407,0.0029314300280397654,0.0015133710372867428
12726.0,0.07238605898123324,0.015676777976038746,0.009298104544263684
12727.0,0.026809651474530828,0.017588580168238593,0.014193139834306125
12728.0,0.18766756032171583,0.005735406576599541,0.0029713535154443967
12729.0,0.30294906166219837,0.0031863369869997455,0.001603341757366919
12731.0,0.06166219839142091,0.034794799898037215,0.06742329389408586
12732.0,0.47989276139410186,0.001401988274279888,0.0008297934203031261
12733.0,0.6246648793565683,0.0026765230690797863,0.00135687694464431
12734.0,0.9436997319034852,0.00038236043843996943,0.0003806179014895204
12735.0,0.8418230563002681,0.005353046138159572,0.002768785563371774
12736.0,0.8900804289544236,0.00038236043843996943,0.0008217278182649983
12738.0,0.9946380697050938,0.0012745347947998981,0.0005410377296372367
12739.0,0.2064343163538874,0.004715778740759622,0.0036020050801158746
12740.0,0.16890080428954424,0.0033137904664797347,0.0015126572671948731
12743.0,0.35656836461126007,0.016951312770838646,0.0019367437672792582
12744.0,0.13672922252010725,0.028167218965077748,0.07592922070188796
12747.0,0.002680965147453083,0.01300025490695896,0.014961549026708456
12748.0,0.0,0.5855212847310732,0.12032729071038575
12749.0,0.00804289544235925,0.025235788937037984,0.014586355777917144
12750.0,0.34316353887399464,0.0017843487127198574,0.0009711912755025146
12752.0,0.21447721179624665,0.00662758093295947,0.015571001619651402
12753.0,0.058981233243967826,0.024980881978078004,0.07646490515583616
12754.0,0.6300268096514745,0.007902115727759368,0.010731497642756426
12755.0,0.7506702412868633,0.00038236043843996943,0.01359089631929106
12756.0,0.23056300268096516,0.00038236043843996943,0.00038661357026122594
12757.0,0.040214477211796246,0.04715778740759623,0.028027431754924753
12758.0,0.3109919571045576,0.012235534030079022,0.009949384064590198
12759.0,0.13672922252010725,0.011980627071119042,0.005452097158242151
12762.0,0.01876675603217158,0.008666836604639306,0.006762150784859808
12763.0,0.3672922252010724,0.002166709151159827,0.0017499144457323631
12764.0,0.8471849865951743,0.005607953097119552,0.006031821226858725
12766.0,0.00804289544235925,0.03938312515931685,0.024931561046953685
12769.0,0.6380697050938338,0.003951057863879684,0.004067954196088418
12770.0,0.5630026809651475,0.001401988274279888,0.0048097397640640095
12772.0,0.1581769436997319,0.006882487891919449,0.0031717087802322227
12775.0,0.04289544235924933,0.008284476166199338,0.004933186301452875
12778.0,0.05093833780160858,0.006245220494519501,0.002921032723967582
12779.0,0.09919571045576407,0.018863114963038493,0.014195495275609295
12781.0,0.16890080428954424,0.0030588835075197555,0.002937128239539244
12782.0,0.010723860589812333,0.01300025490695896,0.008305321723482112
12783.0,0.002680965147453083,0.010578638796839155,0.007930556736745921
12784.0,0.021447721179624665,0.007392301809839409,0.0020366358916364237
12785.0,0.9731903485254692,0.0016568952332398675,0.001099919711571216
12787.0,0.02412868632707775,0.002421616110119806,0.0016413500147589811
12789.0,0.17158176943699732,0.00038236043843996943,0.0003144157254686052
12790.0,0.5120643431635389,0.0025490695895997962,0.0011462077020289664
12791.0,1.0,0.0001274534794799898,0.0006739774092479694
12792.0,0.6863270777479893,0.0030588835075197555,0.001416084173764902
12793.0,0.8954423592493298,0.0029314300280397654,0.0019333533593428776
12794.0,0.13941018766756033,0.005607953097119552,0.003057291434505509
12795.0,0.04825737265415549,0.0016568952332398675,0.001522935556517797
12797.0,0.9785522788203753,0.0015294417537598777,0.0008932118929657493
12798.0,0.02412868632707775,0.0008921743563599287,0.024886629219670487
12802.0,0.49865951742627346,0.0030588835075197555,0.0015125858901856861
12808.0,0.09651474530831099,0.0034412439459597247,0.0017126913354413582
12809.0,0.4745308310991957,0.0030588835075197555,0.0017328910290412708
12811.0,0.6970509383378016,0.003823604384399694,0.001824039469773032
12812.0,0.11796246648793565,0.0017843487127198574,0.0008061676302622388
12814.0,0.2707774798927614,0.0001274534794799898,0.00043600646061860957
12815.0,0.3941018766756032,0.005862860056079531,0.0037819465202762275
12816.0,0.2546916890080429,0.0035686974254397147,0.0020287130436166703
12817.0,0.7506702412868633,0.00038236043843996943,0.0005791887410476725
12818.0,0.6997319034852547,0.0016568952332398675,0.005490069727129619
12820.0,0.005361930294906166,0.007392301809839409,0.003349687352639934
12821.0,0.5710455764075067,0.0006372673973999491,0.00031752062536823843
12822.0,0.18766756032171583,0.005735406576599541,0.003373027634644073
12823.0,0.19839142091152814,0.0005098139179199592,0.006266009194001176
12824.0,0.1581769436997319,0.0030588835075197555,0.00140387870519393
12826.0,0.005361930294906166,0.011470813153199083,0.005249671960187902
12827.0,0.013404825737265416,0.0030588835075197555,0.0015217578358662119
12828.0,0.005361930294906166,0.007009941371399439,0.003622240462220381
12829.0,0.900804289544236,0.0012745347947998981,0.0010322899953665613
12830.0,0.09919571045576407,0.004715778740759622,0.02430704790507229
12831.0,0.6997319034852547,0.0010196278358399185,0.0007540981020603437
12832.0,0.08310991957104558,0.0033137904664797347,0.0013535936022217093
12833.0,0.38605898123324395,0.0029314300280397654,0.001476183615500331
12834.0,0.7560321715817695,0.002166709151159827,0.0011014543172687358
12836.0,0.1554959785522788,0.022176905429518227,0.009311523421990835
12837.0,0.4611260053619303,0.001401988274279888,0.00046519965737608045
12838.0,0.08847184986595175,0.015549324496558756,0.002424605625072202
12839.0,0.005361930294906166,0.03989293907723681,0.019941558646187983
12840.0,0.3833780160857909,0.014274789701758859,0.009718051177815226
12841.0,0.010723860589812333,0.05340300790211573,0.01434178245593799
12842.0,0.18498659517426275,0.004205964822839664,0.00398012478628385
12843.0,0.1742627345844504,0.01300025490695896,0.006061728193708066
12844.0,0.07506702412868632,0.00650012745347948,0.0011499193065066889
12845.0,0.7131367292225201,0.0033137904664797347,0.001250311069928163
12847.0,0.05630026809651474,0.011470813153199083,0.003097012740118058
12849.0,0.08042895442359249,0.00637267397399949,0.003737086070002217
12851.0,0.257372654155496,0.006245220494519501,0.00046905401587217694
12852.0,0.7882037533512064,0.002039255671679837,0.0010984921713874767
12853.0,0.35924932975871315,0.009813917919959215,0.006971214044768445
12854.0,0.20911528150134048,0.013892429263318889,0.004713559244184567
12855.0,0.9973190348525469,0.0002549069589599796,0.00012259001327862189
12856.0,0.01876675603217158,0.03989293907723681,0.007766460992625076
12857.0,0.5630026809651475,0.005735406576599541,0.003935192959000653
12863.0,0.13672922252010725,0.0005098139179199592,0.0018467016701898954
12864.0,0.3672922252010724,0.0002549069589599796,0.0005116660903567984
12865.0,0.06702412868632708,0.011980627071119042,0.005583395166641583
12866.0,0.7560321715817695,0.0031863369869997455,0.0019820324796083915
12867.0,0.06702412868632708,0.06844251848075454,0.014393423722084764
12868.0,0.4959785522788204,0.01351006882487892,0.005721973629978087
12871.0,0.2225201072386059,0.0012745347947998981,0.0013450640496238662
12872.0,0.8739946380697051,0.008284476166199338,0.0021278200208727787
12873.0,0.7533512064343164,0.00038236043843996943,0.001321366882573792
12875.0,0.38069705093833783,0.0001274534794799898,0.0012115533539396382
12876.0,0.15281501340482573,0.010706092276319143,0.007902398506621663
12877.0,0.00804289544235925,0.01950038236043844,0.005467550280731129
12878.0,0.6300268096514745,0.005862860056079531,0.00303794826501584
12879.0,0.11796246648793565,0.0011470813153199083,0.0020323532710852057
12881.0,0.7372654155495979,0.0007647208768799389,0.001050134247663304
12882.0,0.021447721179624665,0.0015294417537598777,0.005207987786822711
12883.0,0.064343163538874,0.0052255926586795825,0.0024971960434153513
12884.0,0.23324396782841822,0.0007647208768799389,0.0010895700452391052
12885.0,0.16621983914209115,0.008921743563599286,0.004180801247613018
12886.0,0.17962466487935658,0.010323731837879175,0.004905920283943452
12888.0,0.5710455764075067,0.0005098139179199592,0.0012504181354419434
12890.0,0.06166219839142091,0.010323731837879175,0.001344457345045777
12891.0,0.4959785522788204,0.0002549069589599796,0.0011679063128218054
